LOT,SPC_OPERATION,ENTITY,CEID,MONITOR_SET_NAME,ENTITY_DATA_COLLECT_DATE,MEASUREMENT_SET_NAME,RAW_PARAMETER_NAME,RAW_VALUE,LIMITS_FLAG,SPC_CHART_CATEGORY,COATER,CR_SPC_CHART_CATEGORY,RESIST,RAW_WAFER_COORD_X,RAW_WAFER_COORD_Y,RAW_WAFER,SA_COATER,SPC_ENTITY_1,SPC_ENTITY_2,SPC_ENTITY_3,SPC_ENTITY_4,SPC_ENTITY_5,SPC_ENTITY_6,SPC_ENTITY_7,SPC_CHART_ORDERED_CAT,RAW_WAFER_1,COMMENT_TEXT,COMMENT_USER,WLT_WAFER,WLT_WAFER3,WLT_SEQUENCE,WLT_MONITOR_TYPE,WLT_MONITOR_SET_NAME,WLT_MONITOR_SET_VERSION,WLT_OPERATION,WLT_ENTITY,WLT_ENTITY_TYPE,WLT_COMPONENT,WLT_COMPONENT_TYPE,WLT_SPC_CONFIG_NAME,WLT_CONTEXT_GROUP,WLT_CUSTOM_CONTEXT_GROUP_ID,WLT_CUSTOM_REACTION,VIOLATION_FLAG,ALL_CHART_FLAG,INCONTROL_FLAG,RESET_FLAG,CHART_PT_LATEST_FLAG,LOTOPERKEY
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.28408,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-136.2,-57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.518211,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-96.51,-57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.327814,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-19.3019,-57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.532835,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-47.4578,-36.4348,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.866102,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,142.401,-36.4348,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.331004,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,-19.3019,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,378.153462,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-118.655,-3.6622,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.353226,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,0.0067,-3.6622,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.189459,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,71.2039,-3.6622,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.800453,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,19.3019,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,373.190615,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,19.3019,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.005336,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,96.51,19.3019,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.159841,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,136.2,19.3019,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.086117,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-136.2,57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.098568,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-19.3019,57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,375.571038,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,57.9062,57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.079367,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,136.2,57.9062,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.250732,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-71.1902,61.8829,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.839535,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,94.9361,61.8829,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.653715,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-96.51,96.51,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.218432,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,96.51,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.301247,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,96.51,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.377822,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,0.0067,127.428,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,374.044015,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,71.2039,127.428,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,375.009512,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,136.2,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Lot ID: N212TAA0,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,377.040518,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,-136.2,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Slots Processed: 1;2;3;4;5;6;7;8,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.248728,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,57.9062,-136.2,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Slots Processed: 1;2;3;4;5;6;7;8,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.455753,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,0.0067,-134.7529999,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Slots Processed: 1;2;3;4;5;6;7;8,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.928422,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,-57.9062,-96.51,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Slots Processed: 1;2;3;4;5;6;7;8,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.739552,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,19.3019,-96.51,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Slots Processed: 1;2;3;4;5;6;7;8,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
N212TAA0,8281,TAJ701,TAJli,EUV.RESIST_THICKNESS.MFG.MON,2025-04-22 22:06:31,EUV.THICKNESS.MFG,THICKNESS,376.078042,V,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,,96.51,-96.51,DI89F548MMG1,,TAJ701,,,,,,,COT=SAJ701_COT132;EXPOSURE_TYPE=EUV;RESIST=6509N;METRO_PLATFORM=TFK_KCD,DI89F548MMG1,Slots Processed: 1;2;3;4;5;6;7;8,automation,DI89F548MMG1,548,0,TOOL MONITOR,EUV.RESIST_THICKNESS.MFG.MON,7,8281,SAJ701,STEPPER,SAJ701_COT132,Coater,COT,,1,,N,,Y,N,Y,4487766201
